target_grid,prior_density,posterior_density
0.5011794772074334,182.8047404349997,182.74091435484522
0.5011931911768707,182.80368814174145,182.73911583499066
0.501206905146308,182.80262211152225,182.7373035915803
0.5012206191157451,182.80154234458087,182.7354776250244
0.5012343330851824,182.8004488411689,182.73363793573364
0.5012480470546197,182.79934160152416,182.731784524123
0.501261761024057,182.79822062590125,182.72991739061055
0.5012754749934941,182.79708591455062,182.72803653561786
0.5012891889629314,182.79593746773241,182.7261419595681
0.5013029029323687,182.79477528569942,182.72423366288896
0.501316616901806,182.79359936871757,182.72231164601072
0.5013303308712431,182.79240971705144,182.7203759093668
0.5013440448406804,182.7912063309686,182.7184264533932
0.5013577588101177,182.78998921074043,182.71646327853023
0.501371472779555,182.78875835664206,182.71448638522006
0.5013851867489922,182.78751376895227,182.71249577390893
0.5013989007184294,182.78625544794815,182.71049144504502
0.5014126146878667,182.78498339391513,182.70847339908025
0.501426328657304,182.7836976071429,182.70644163647017
0.5014400426267412,182.78239808791585,182.70439615767268
0.5014537565961784,182.78108483653165,182.70233696314907
0.5014674705656157,182.77975785328505,182.7002640533633
0.501481184535053,182.77841713847297,182.6981774287832
0.5014948985044902,182.77706269239877,182.6960770898785
0.5015086124739275,182.77569451537204,182.69396303712304
0.5015223264433647,182.77431260769478,182.69183527099437
0.501536040412802,182.77291696968507,182.689693791971
0.5015497543822393,182.7715076016534,182.6875386005364
0.5015634683516765,182.77008450391918,182.68536969717618
0.5015771823211137,182.76864767680132,182.68318708237942
0.501590896290551,182.76719712062314,182.6809907566382
0.5016046102599883,182.76573283571432,182.67878072044775
0.5016183242294255,182.7642548224076,182.67655697430618
0.5016320381988627,182.7627630810304,182.67431951871504
0.5016457521683,182.76125761192037,182.67206835417832
0.5016594661377373,182.7597384154218,182.6698034812037
0.5016731801071745,182.7582054918678,182.66752490030223
0.5016868940766118,182.75665884161344,182.66523261198714
0.501700608046049,182.7550984650039,182.66292661677548
0.5017143220154863,182.75352436238927,182.66060691518683
0.5017280359849235,182.75193653412873,182.65827350774418
