target_grid,prior_density,posterior_density
0.49833941842329343,181.82068234805755,181.8531546725838
0.4983532011095888,181.82244059354898,181.85464389275072
0.4983669837958842,181.82418505041502,181.85611931552947
0.49838076648217955,181.825915718201,181.85758094057968
0.4983945491684749,181.82763259653908,181.85902876757268
0.49840833185477024,181.82933568505342,181.86046279617727
0.4984221145410656,181.83102498334563,181.86188302606539
0.498435897227361,181.83270049102262,181.8632894569147
0.49844967991365635,181.83436220770227,181.86468208840657
0.4984634625999517,181.83601013300682,181.86606092022
0.4984772452862471,181.83764426656396,181.86742595204396
0.49849102797254247,181.83926460804258,181.86877718356834
0.49850481065883784,181.8408711569998,181.87011461448222
0.49851859334513315,181.84246391311206,181.87143824448398
0.4985323760314285,181.84404287600313,181.87274807326943
0.4985461587177239,181.84560804534124,181.8740441005425
0.49855994140401927,181.84715942073672,181.87532632600582
0.49857372409031464,181.84869700183563,181.87659474936984
0.49858750677661,181.85022078833538,181.87784937034462
0.4986012894629054,181.85173077980946,181.87909018864264
0.49861507214920076,181.8532269759951,181.8803172039863
0.49862885483549607,181.85470937650254,181.88153041608987
0.49864263752179144,181.85617798100898,181.88272982468078
0.4986564202080868,181.85763278917526,181.88391542948574
0.4986702028943822,181.85907380069648,181.88508723023187
0.49868398558067756,181.86050101518575,181.886245226657
0.49869776826697293,181.86191443236714,181.8873894184936
0.4987115509532683,181.86331405190745,181.88851980548344
0.4987253336395637,181.864699873467,181.88963638736692
0.498739116325859,181.8660718967683,181.8907391638894
0.49875289901215436,181.86743012147562,181.89182813480298
0.49876668169844973,181.86877454728227,181.892903299858
0.4987804643847451,181.87010517387105,181.89396465880597
0.4987942470710405,181.87142200096517,181.89501221141208
0.49880802975733585,181.87272502825758,181.8960459574334
0.4988218124436312,181.87401425542313,181.89706589663373
0.4988355951299266,181.87528968219533,181.89807202878234
0.4988493778162219,181.87655130829054,181.89906435365046
0.4988631605025173,181.87779913340367,181.90004287101203
0.49887694318881265,181.87903315726086,181.90100758064057
0.498890725875108,181.88025337954295,181.90195848232136
0.4989045085614034,181.881459800057,181.90289557583765
0.49891829124769876,181.88265241844655,181.90381886097242
0.49893207393399414,181.88383123445163,181.90472833751596
0.4989458566202895,181.884996247847,181.9056240052642
0.4989596393065848,181.88614745833544,181.90650586400972
0.4989734219928802,181.88728486567248,181.90737391355302
0.49898720467917557,181.88840846957615,181.9082281536985
0.49900098736547094,181.88951826980153,181.90906858424765
0.4990147700517663,181.89061426608066,181.90989520501304
0.4990285527380617,181.8916964582176,181.91070801580204
0.49904233542435705,181.8927648459242,181.91150701643232
0.4990561181106524,181.89381942892354,181.912292206722
0.49906990079694774,181.8948602070497,181.91306358649018
0.4990836834832431,181.8958871800156,181.91382115556488
0.4990974661695385,181.89690034758183,181.91456491376942
0.49911124885583386,181.8978997095632,181.91529486093646
0.4991250315421292,181.89888526569786,181.9160109968991
0.4991388142284246,181.89985701576262,181.91671332149545
0.49915259691471997,181.9008149595646,181.91740183456514
0.49916637960101534,181.90175909683845,181.9180765359487
0.49918016228731066,181.90268942739917,181.918737425496
0.49919394497360603,181.9036059510365,181.91938450305523
0.4992077276599014,181.9045086675252,181.9200177684779
0.4992215103461968,181.90539757666645,181.92063722162177
0.49923529303249214,181.90627267828364,181.92124286234358
0.4992490757187875,181.9071339721387,181.9218346905075
0.4992628584050829,181.90798145805095,181.92241270597586
0.49927664109137826,181.9088151358177,181.92297690862043
0.4992904237776736,181.90963500527516,181.92352729831035
0.49930420646396895,181.9104410662312,181.92406387492167
0.4993179891502643,181.91123331846083,181.9245866383302
