candidate,n_samples,mi_mean_nats,mi_sd_nats,n_repeats
INH_day_66,389,0.19456699708306538,4.865149434140654e-16,5
IGF1_day_66,100,0.13264592324479452,0.0759623774322262,5
IGF1_day_66,200,0.1373249037139878,0.05857248629286599,5
IGF1_day_66,300,0.1393520192429305,0.03517580084621496,5
IGF1_day_66,389,0.1615039588344187,1.0877919644084146e-15,5
Insulin_day_66,100,0.34974367353213476,0.0752354368352246,5
Insulin_day_66,200,0.33298923959607973,0.04787250620476311,5
Insulin_day_66,300,0.34397875713944137,0.037570666076418346,5
Insulin_day_66,389,0.3546728412512444,3.973993651728112e-16,5
Glucose_day_66,100,0.14309739054550263,0.0675851983161254,5
Glucose_day_66,200,0.192657761651496,0.03989322927373171,5
Glucose_day_66,300,0.1861458598583603,0.04121867716949435,5
Glucose_day_66,389,0.182360371957909,0.0,5
Glucagon_day_66,100,0.01223450217027544,0.027357178523604593,5
Glucagon_day_66,200,0.020113166445219478,0.0304795181762695,5
Glucagon_day_66,300,0.02402072050876427,0.007104636180987662,5
Glucagon_day_66,389,0.01910046769348437,7.944124442562817e-16,5
all_species_day_67,100,0.5310238889248853,0.02081716867747929,5
all_species_day_67,200,0.6866345013491992,0.02081067781462193,5
all_species_day_67,300,0.7831492064029216,0.01012427383047512,5
all_species_day_67,389,0.8411245445913795,9.742167503148516e-16,5
FSH_day_67,100,0.13954328035003308,0.04812442452193509,5
FSH_day_67,200,0.1610154336854448,0.0199536416895953,5
FSH_day_67,300,0.16933616302550245,0.01173027235421835,5
FSH_day_67,389,0.16410034457130873,1.0877919644084146e-15,5
PGF_day_67,100,0.14209752244037066,0.08900848936621396,5
PGF_day_67,200,0.14116559524572345,0.042057696950993116,5
PGF_day_67,300,0.18019820052030616,0.018333913784529223,5
PGF_day_67,389,0.18761786201936062,4.865149434140654e-16,5
P4_day_67,100,0.13785384111371127,0.04046878900965492,5
P4_day_67,200,0.2135043462501695,0.020418102481366756,5
P4_day_67,300,0.21638454795210685,0.013467797952818628,5
P4_day_67,389,0.2318533016855433,0.0,5
E2_day_67,100,0.17482430641365382,0.037996017098643864,5
E2_day_67,200,0.1784621330567319,0.029213693166947222,5
E2_day_67,300,0.20165831611170493,0.033743504136926984,5
E2_day_67,389,0.19951227082590517,0.0,5
INH_day_67,100,0.18109442020937933,0.03444452758383319,5
INH_day_67,200,0.19480287475081629,0.039085440504269646,5
INH_day_67,300,0.15859610314069156,0.023207298096269795,5
INH_day_67,389,0.1974707683017911,1.0877919644084146e-15,5
IGF1_day_67,100,0.1898049369575606,0.04470626261851765,5
IGF1_day_67,200,0.19841959135038217,0.01906516823159363,5
IGF1_day_67,300,0.19976043127603801,0.019862537506822812,5
IGF1_day_67,389,0.21200862252430036,3.973993651728112e-16,5
Insulin_day_67,100,0.3484807224938985,0.03234552286899157,5
Insulin_day_67,200,0.3634578558165579,0.05085197265910424,5
Insulin_day_67,300,0.3574842992147005,0.03732334425107189,5
Insulin_day_67,389,0.3546728412512444,3.973993651728112e-16,5
Glucose_day_67,100,0.18122812919052275,0.06485818682494159,5
Glucose_day_67,200,0.16787318149760946,0.05035958338724589,5
Glucose_day_67,300,0.18311107566462342,0.011802215021133333,5
Glucose_day_67,389,0.182360371957909,0.0,5
Glucagon_day_67,100,0.00879007374225047,0.018646748004384397,5
Glucagon_day_67,200,0.030888855444409734,0.032665066981547565,5
Glucagon_day_67,300,0.005110441726794335,0.0070051159085322175,5
Glucagon_day_67,389,0.019100467693484724,0.0,5
all_species_day_68,100,0.5171638644362174,0.017970220543297735,5
all_species_day_68,200,0.7066243762807256,0.015868674681088955,5
all_species_day_68,300,0.7981522505569458,0.01470291443053366,5
all_species_day_68,389,0.8578706020055767,4.871083751574258e-16,5
FSH_day_68,100,0.2141625565748754,0.09379433641994342,5
FSH_day_68,200,0.23987774659945488,0.03696037779466018,5
FSH_day_68,300,0.21857573117361168,0.04033375630764215,5
FSH_day_68,389,0.22527227638698388,0.0,5
PGF_day_68,100,0.1483102796274139,0.07492721151600092,5
PGF_day_68,200,0.19241456616707103,0.0671500440342909,5
PGF_day_68,300,0.20398062572555417,0.02608436918279968,5
PGF_day_68,389,0.20219706804990878,0.0,5
P4_day_68,100,0.2044198957988499,0.04432755017377464,5
P4_day_68,200,0.20191262099773563,0.028010544527227062,5
P4_day_68,300,0.22714997052735839,0.004181067571583424,5
P4_day_68,389,0.24226524269004202,0.0,5
E2_day_68,100,0.18762650853544366,0.045833502320927685,5
E2_day_68,200,0.15243330314239553,0.030527954422454248,5
E2_day_68,300,0.21017029889598077,0.018512612340926906,5
E2_day_68,389,0.20241963342812302,9.730298868281309e-16,5
INH_day_68,100,0.1605840124614609,0.07085801615624614,5
INH_day_68,200,0.16610970248467485,0.03329944527934065,5
INH_day_68,300,0.18275328500492716,0.032988827097382885,5
INH_day_68,389,0.20237544146287742,7.944351721668025e-16,5
IGF1_day_68,100,0.156904300089764,0.0365544732016405,5
IGF1_day_68,200,0.2001662485160045,0.03247778223360382,5
IGF1_day_68,300,0.2323628559055555,0.016191628270154034,5
IGF1_day_68,389,0.23261164581178218,0.0,5
Insulin_day_68,100,0.3155548620942719,0.07449816468258043,5
Insulin_day_68,200,0.3462766827079621,0.025531983986973844,5
Insulin_day_68,300,0.3494863657409029,0.031267541698966235,5
Insulin_day_68,389,0.3546728412512442,4.871083751574258e-16,5
Glucose_day_68,100,0.14801809456150927,0.05326551790999071,5
Glucose_day_68,200,0.18740899598977306,0.01667418488082828,5
Glucose_day_68,300,0.16977912759747227,0.014287344174618721,5
Glucose_day_68,389,0.182360371957909,0.0,5
Glucagon_day_68,100,0.004783756550680707,0.006284122743575875,5
Glucagon_day_68,200,0.021503820839371458,0.021175082268263097,5
Glucagon_day_68,300,0.02283758388094821,0.015215344013021638,5
Glucagon_day_68,389,0.01910046769348437,7.944124442562817e-16,5
all_species_day_69,100,0.5389244228520248,0.031025614603289023,5
all_species_day_69,200,0.6739473301212078,0.008839801942818032,5
all_species_day_69,300,0.7864523288736945,0.015195698774090138,5
all_species_day_69,389,0.8479156366472875,9.742167503148516e-16,5
FSH_day_69,100,0.14025508361582606,0.049871450360018194,5
FSH_day_69,200,0.16000491498104488,0.030108786318577642,5
FSH_day_69,300,0.17222193746236308,0.012254630203840567,5
FSH_day_69,389,0.19941520574555902,4.865149434140654e-16,5
PGF_day_69,100,0.17694903342451465,0.02913289114654029,5
PGF_day_69,200,0.21603996088735614,0.0413157121608163,5
PGF_day_69,300,0.20499410724327854,0.035632374577715446,5
PGF_day_69,389,0.19656600982875183,0.0,5
P4_day_69,100,0.20989394992306795,0.07259243180574379,5
P4_day_69,200,0.22267066774379618,0.04477144919871915,5
P4_day_69,300,0.23455677567544858,0.02323110478291076,5
P4_day_69,389,0.25172033726200294,0.0,5
E2_day_69,100,0.2252355762607257,0.05143660680257044,5
E2_day_69,200,0.1885071270727165,0.05786737269128847,5
E2_day_69,300,0.19938410151525332,0.026963433859269744,5
E2_day_69,389,0.1998080625560938,9.730298868281309e-16,5
INH_day_69,100,0.127299520528641,0.058636687801523514,5
INH_day_69,200,0.1579435136119322,0.040384305761891774,5
INH_day_69,300,0.19769372586478476,0.037756595833922775,5
INH_day_69,389,0.2041870464341084,3.973993651728112e-16,5
IGF1_day_69,100,0.19991477306996294,0.05838492116731575,5
IGF1_day_69,200,0.17981831754983196,0.04194381768077061,5
IGF1_day_69,300,0.2228232407199613,0.023541566099714924,5
IGF1_day_69,389,0.24149011154600242,0.0,5
Insulin_day_69,100,0.3026763254848676,0.0669624870494659,5
Insulin_day_69,200,0.29901801884452334,0.027113896270020595,5
Insulin_day_69,300,0.34103367023010467,0.019659564404866246,5
Insulin_day_69,389,0.3546728412512442,4.871083751574258e-16,5
Glucose_day_69,100,0.1440781413275735,0.08937384521186761,5
Glucose_day_69,200,0.20228420403613825,0.04185658300118302,5
Glucose_day_69,300,0.18680400122821475,0.020501730492462202,5
Glucose_day_69,389,0.182360371957909,0.0,5
Glucagon_day_69,100,0.01665623020598588,0.021378369862544298,5
Glucagon_day_69,200,0.005721023225903466,0.005654302650860479,5
Glucagon_day_69,300,0.01966200499579802,0.011834683871546282,5
Glucagon_day_69,389,0.01910046769348437,7.944124442562817e-16,5
all_species_day_70,100,0.4693836063221509,0.02628450957644912,5
all_species_day_70,200,0.6772848030285721,0.021128904762919985,5
all_species_day_70,300,0.772457398275853,0.015850962714748434,5
all_species_day_70,389,0.8337062118526338,4.871083751574258e-16,5
FSH_day_70,100,0.16500401535756062,0.0768505620353909,5
FSH_day_70,200,0.1854220907146308,0.03285024609425969,5
FSH_day_70,300,0.19221352282867982,0.032124009723938765,5
FSH_day_70,389,0.19487948901181618,0.0,5
PGF_day_70,100,0.18473349903598368,0.041929173745769044,5
PGF_day_70,200,0.22182922173311895,0.027939801029719782,5
PGF_day_70,300,0.18436837087477348,0.02293857016269914,5
PGF_day_70,389,0.19420397033839265,0.0,5
P4_day_70,100,0.16461149866983185,0.061672830150342285,5
P4_day_70,200,0.21669391491112489,0.04106981610105232,5
P4_day_70,300,0.23872993136624815,0.025884254473320524,5
P4_day_70,389,0.2489546859069968,4.865149434140654e-16,5
E2_day_70,100,0.1481481339427159,0.0439650940188014,5
E2_day_70,200,0.21431428665608027,0.026373887381197968,5
E2_day_70,300,0.1897701368068036,0.034676422845133045,5
E2_day_70,389,0.20295765723355022,4.865149434140654e-16,5
INH_day_70,100,0.16598660932815523,0.07627977950601031,5
INH_day_70,200,0.18548394563102483,0.036906183837984594,5
INH_day_70,300,0.20215160647174385,0.01979255849161289,5
INH_day_70,389,0.20610409553453835,0.0,5
IGF1_day_70,100,0.18515733287720798,0.14319484096264767,5
IGF1_day_70,200,0.1693494102954384,0.039849445717489974,5
IGF1_day_70,300,0.20405012874121448,0.036296833275914465,5
IGF1_day_70,389,0.1971968465323707,4.865149434140654e-16,5
Insulin_day_70,100,0.2750135243046728,0.057563670055531896,5
Insulin_day_70,200,0.35264153126249287,0.048648398793060516,5
Insulin_day_70,300,0.3480992101975147,0.026898752318015848,5
Insulin_day_70,389,0.35467284125124454,0.0,5
Glucose_day_70,100,0.1433635828269743,0.054940175389299684,5
Glucose_day_70,200,0.15738843677359213,0.03631964318513098,5
Glucose_day_70,300,0.17334421433400352,0.007982172738334584,5
Glucose_day_70,389,0.182360371957909,0.0,5
Glucagon_day_70,100,0.018346729717247,0.01570638770389676,5
Glucagon_day_70,200,0.02728932666359043,0.04446823742702982,5
Glucagon_day_70,300,0.01889557906869701,0.015608083465619513,5
Glucagon_day_70,389,0.01910046769348437,7.944124442562817e-16,5
all_species_day_71,100,0.4148869667903304,0.05272662651520446,5
all_species_day_71,200,0.5916198762497731,0.025261017207195858,5
all_species_day_71,300,0.6736606813745833,0.015628524937245723,5
all_species_day_71,389,0.7408265857504294,4.871083751574258e-16,5
FSH_day_71,100,0.15508730450071068,0.03431782055385261,5
FSH_day_71,200,0.18754702126976178,0.037626267711706386,5
FSH_day_71,300,0.17656129926703806,0.02250164545339369,5
FSH_day_71,389,0.19762060405142828,3.973993651728112e-16,5
PGF_day_71,100,0.13870512999147114,0.05151359124409579,5
PGF_day_71,200,0.22363587541774682,0.048004443869596215,5
PGF_day_71,300,0.20378901190794937,0.021071286144373157,5
PGF_day_71,389,0.19700136530388832,7.944351721668025e-16,5
P4_day_71,100,0.16775341537415045,0.05964091863617043,5
P4_day_71,200,0.23677597432183523,0.010525840698678105,5
P4_day_71,300,0.23148065681088353,0.027014939362241676,5
P4_day_71,389,0.2555736193890155,3.973993651728112e-16,5
E2_day_71,100,1.4171288005648819e-05,3.168796330935818e-05,5
E2_day_71,200,0.021468483229839207,0.02382129734573797,5
E2_day_71,300,0.04236229161428735,0.021438968898214113,5
E2_day_71,389,0.03035650189667809,9.729510204107512e-16,5
INH_day_71,100,0.13785415147875657,0.03181623636955033,5
INH_day_71,200,0.14664096405652707,0.03914072008591267,5
INH_day_71,300,0.17109833375091538,0.016225662347674384,5
INH_day_71,389,0.19454586138942176,0.0,5
IGF1_day_71,100,0.2587914572415849,0.04311571191528381,5
IGF1_day_71,200,0.19905733880286594,0.06148683747166141,5
IGF1_day_71,300,0.2021526089974266,0.02568393311522806,5
IGF1_day_71,389,0.19954000221621015,0.0,5
Insulin_day_71,100,0.30336836715935755,0.07234083256275965,5
Insulin_day_71,200,0.33370377827666947,0.018894542603640124,5
Insulin_day_71,300,0.3367001116158706,0.03469136249015154,5
Insulin_day_71,389,0.3546728412512442,7.947987303456224e-16,5
Glucose_day_71,100,0.15983749112547355,0.06974320305508995,5
Glucose_day_71,200,0.17281969681332435,0.021056361998509358,5
Glucose_day_71,300,0.19566814237247546,0.020117986402636595,5
Glucose_day_71,389,0.182360371957909,0.0,5
Glucagon_day_71,100,0.006294797420696519,0.008813025556717587,5
Glucagon_day_71,200,0.01769102810783778,0.017219091215049484,5
Glucagon_day_71,300,0.0276346770864766,0.024808583422042063,5
Glucagon_day_71,389,0.01910046769348437,7.944124442562817e-16,5
all_species_day_72,100,0.3899015795110216,0.03939279086168686,5
all_species_day_72,200,0.571373957776623,0.018351568169910234,5
all_species_day_72,300,0.6605733273444399,0.01263427326549449,5
all_species_day_72,389,0.7144720798683084,4.002966042486721e-16,5
FSH_day_72,100,0.17914328895340664,0.07667649317919994,5
FSH_day_72,200,0.19986936823056495,0.042326830756134796,5
FSH_day_72,300,0.16018852388663962,0.025402683382746864,5
FSH_day_72,389,0.1735142568006589,0.0,5
PGF_day_72,100,0.23909258614296397,0.04711189785574307,5
PGF_day_72,200,0.15134708750148923,0.04062104303675448,5
PGF_day_72,300,0.16325410917459618,0.012021163638450757,5
PGF_day_72,389,0.14759423151668544,9.730298868281309e-16,5
P4_day_72,100,0.1972733298879465,0.09382221410777487,5
P4_day_72,200,0.24094298907631995,0.056243622829897144,5
P4_day_72,300,0.2441132319901648,0.01669971499405028,5
P4_day_72,389,0.24965137217696576,0.0,5
E2_day_72,100,0.1437436244149616,0.06942395228692448,5
E2_day_72,200,0.17630247313489847,0.02605869993925698,5
E2_day_72,300,0.19209421937034996,0.02018214395462148,5
E2_day_72,389,0.19482995930166513,0.0,5
INH_day_72,100,0.06135802721362538,0.010891706021006475,5
INH_day_72,200,0.08213299036364656,0.04089490448019777,5
INH_day_72,300,0.05828962495513057,0.01651703128091735,5
INH_day_72,389,0.04472582047360962,0.0,5
IGF1_day_72,100,0.16175949378996304,0.05996138753858415,5
IGF1_day_72,200,0.2107394370604112,0.03226901037068075,5
IGF1_day_72,300,0.21059850726317747,0.01911343636803966,5
IGF1_day_72,389,0.2395369127352364,7.944351721668025e-16,5
Insulin_day_72,100,0.3341259972015077,0.05719197645405728,5
Insulin_day_72,200,0.3416785775844737,0.046777653426353316,5
Insulin_day_72,300,0.34184694364316426,0.03687174190047818,5
Insulin_day_72,389,0.35467284125124454,0.0,5
Glucose_day_72,100,0.1717482509952056,0.031851757817330295,5
Glucose_day_72,200,0.20573241905000508,0.03945992794789968,5
Glucose_day_72,300,0.19735474634953382,0.013416155866718099,5
Glucose_day_72,389,0.182360371957909,0.0,5
Glucagon_day_72,100,0.0,0.0,5
Glucagon_day_72,200,0.014800732820173934,0.01899459748760713,5
Glucagon_day_72,300,0.027838255459542792,0.02178505337097926,5
Glucagon_day_72,389,0.01910046769348437,7.944124442562817e-16,5
all_species_day_73,100,0.4047887230419228,0.024325259422609297,5
all_species_day_73,200,0.5988566351210188,0.009165621269746977,5
all_species_day_73,300,0.6868724357584881,0.010579325563595074,5
all_species_day_73,389,0.7386340634551445,0.0,5
FSH_day_73,100,0.13083754009998855,0.05000965958159815,5
FSH_day_73,200,0.15801316192894319,0.04747865666909954,5
FSH_day_73,300,0.19772178843410995,0.019504741277305844,5
FSH_day_73,389,0.2132786397787106,9.730298868281309e-16,5
PGF_day_73,100,0.016066666666668006,0.015134969669857019,5
PGF_day_73,200,0.019233201796768996,0.016816584379809946,5
PGF_day_73,300,0.036731818634306815,0.0076262367602436265,5
PGF_day_73,389,0.035659102145323196,0.0,5
P4_day_73,100,0.18549646692613653,0.04499030848067711,5
P4_day_73,200,0.2354603006907654,0.0154905443221953,5
P4_day_73,300,0.23023303266482245,0.049991626510015444,5
P4_day_73,389,0.24828897232746616,0.0,5
E2_day_73,100,0.17014622358683162,0.05734829628509008,5
E2_day_73,200,0.16373198405129763,0.04753616570136116,5
E2_day_73,300,0.17988410047427958,0.03532392893954774,5
E2_day_73,389,0.1775207088329928,9.730298868281309e-16,5
INH_day_73,100,0.20401933477283835,0.052727143122073994,5
INH_day_73,200,0.1576226332210247,0.027208642695487013,5
INH_day_73,300,0.18097033104876167,0.01700067656368815,5
INH_day_73,389,0.1750832811291428,7.43207042519283e-16,5
IGF1_day_73,100,0.15980724606923716,0.0591665478155671,5
IGF1_day_73,200,0.17992383343984172,0.008487193392596046,5
IGF1_day_73,300,0.1758592968993204,0.035127064467175964,5
IGF1_day_73,389,0.18624360907353718,4.865149434140654e-16,5
Insulin_day_73,100,0.27857984478634046,0.06863354385898372,5
Insulin_day_73,200,0.32199287637602564,0.037775180129126125,5
Insulin_day_73,300,0.34469218793410833,0.024558265701464663,5
Insulin_day_73,389,0.3546728412512444,3.973993651728112e-16,5
Glucose_day_73,100,0.13370209359037996,0.07582630324647223,5
Glucose_day_73,200,0.17723670106425243,0.039536956468874104,5
Glucose_day_73,300,0.19799392277794076,0.008121318253383572,5
Glucose_day_73,389,0.18236037195790863,4.865149434140654e-16,5
Glucagon_day_73,100,0.0,0.0,5
Glucagon_day_73,200,0.007064305331174125,0.010750010030648094,5
Glucagon_day_73,300,0.03581736063170578,0.013466599844594987,5
Glucagon_day_73,389,0.019100467693484013,9.729510204107512e-16,5
all_species_day_74,100,0.4131556065922915,0.03681882020365129,5
all_species_day_74,200,0.5928360561244386,0.01734391073263438,5
all_species_day_74,300,0.679703875402671,0.014407297668901474,5
all_species_day_74,389,0.7315748930386603,9.742167503148516e-16,5
FSH_day_74,100,0.13788299842181734,0.04826620687829319,5
FSH_day_74,200,0.16224266044571695,0.036175082364193145,5
FSH_day_74,300,0.18693545648295373,0.014098593230445898,5
FSH_day_74,389,0.19172725102974758,3.973993651728112e-16,5
PGF_day_74,100,0.12310339123060317,0.06082247575902095,5
PGF_day_74,200,0.15286916518495025,0.03857906818067314,5
PGF_day_74,300,0.19280694093163184,0.02344244612665272,5
PGF_day_74,389,0.18653316261944788,4.865149434140654e-16,5
P4_day_74,100,0.1827014351354473,0.047606671600142335,5
P4_day_74,200,0.25298896799653825,0.024542770126163887,5
P4_day_74,300,0.25289987281945,0.008108799702770834,5
P4_day_74,389,0.25211580496115926,1.191874962812805e-15,5
E2_day_74,100,0.15353702612372705,0.027954002965527993,5
E2_day_74,200,0.16525377563693588,0.057150828989101156,5
E2_day_74,300,0.19713205234018077,0.03458682458369172,5
E2_day_74,389,0.1733079740881415,7.944351721668025e-16,5
INH_day_74,100,0.20417190362671142,0.07114542694230108,5
INH_day_74,200,0.18737373923772793,0.045879197805355425,5
INH_day_74,300,0.18422001466760704,0.011628556052433783,5
INH_day_74,389,0.18372202621938846,7.944351721668025e-16,5
IGF1_day_74,100,0.09578600497256655,0.044224575328349794,5
IGF1_day_74,200,0.09990675707387986,0.038607092696622776,5
IGF1_day_74,300,0.12087023219350197,0.010498117027514048,5
IGF1_day_74,389,0.13103764522875264,7.944351721668025e-16,5
Insulin_day_74,100,0.25404783277769083,0.07207483516367137,5
Insulin_day_74,200,0.3563367697593298,0.03489729897445384,5
Insulin_day_74,300,0.33468397702506697,0.011824868637594096,5
Insulin_day_74,389,0.35467284125124454,0.0,5
Glucose_day_74,100,0.16418615158655073,0.07240782303607164,5
Glucose_day_74,200,0.17218602810047087,0.037757685643001394,5
Glucose_day_74,300,0.19985441629564776,0.01167318638585083,5
Glucose_day_74,389,0.182360371957909,0.0,5
Glucagon_day_74,100,0.02278884320940495,0.022231988766114465,5
Glucagon_day_74,200,0.011247206516420683,0.014390857006466284,5
Glucagon_day_74,300,0.020494919783932274,0.014637733505513936,5
Glucagon_day_74,389,0.01910046769348437,7.944124442562817e-16,5
all_species_day_75,100,0.392985085533596,0.014964455063600309,5
all_species_day_75,200,0.5709000568726103,0.0019275021158041232,5
all_species_day_75,300,0.6607715751274397,0.009233945605419376,5
all_species_day_75,389,0.7116320393408723,4.871083751574258e-16,5
FSH_day_75,100,0.18290156431038743,0.08489097790198556,5
FSH_day_75,200,0.14723795874235446,0.03601424604318202,5
FSH_day_75,300,0.18987467563154806,0.023312367553334393,5
FSH_day_75,389,0.1763114937448078,0.0,5
PGF_day_75,100,0.19604307973512433,0.07423926774193901,5
PGF_day_75,200,0.1846220004648659,0.05574330746303997,5
PGF_day_75,300,0.21794924530648566,0.011916407563609958,5
PGF_day_75,389,0.2189690438363275,1.1916325557808115e-15,5
P4_day_75,100,0.20563605515593936,0.06642670497797679,5
P4_day_75,200,0.2447095195138825,0.03448222825164984,5
P4_day_75,300,0.2287291740099578,0.02720128709198367,5
P4_day_75,389,0.25133296712765263,4.871083751574258e-16,5
E2_day_75,100,0.12040738676568771,0.05030594207620113,5
E2_day_75,200,0.18321600608951466,0.029984603828177366,5
E2_day_75,300,0.21275760636128566,0.010689637573170326,5
E2_day_75,389,0.19669880919954377,7.944351721668025e-16,5
INH_day_75,100,0.06713267968105825,0.07894937732616325,5
INH_day_75,200,0.13672157543420943,0.041820117759055746,5
INH_day_75,300,0.15181061334285334,0.026231911540570897,5
INH_day_75,389,0.19156334182342327,0.0,5
IGF1_day_75,100,0.050874432069530864,0.035039281654747415,5
IGF1_day_75,200,0.057982249054855474,0.05267533420277537,5
IGF1_day_75,300,0.012990479523359078,0.014832720054550604,5
IGF1_day_75,389,0.036553823813245324,4.864778298943684e-16,5
Insulin_day_75,100,0.27737784225664563,0.05674648283852073,5
Insulin_day_75,200,0.29535108284971034,0.042661554558446474,5
Insulin_day_75,300,0.35491244641585046,0.02354742989714965,5
Insulin_day_75,389,0.3546728412512444,3.973993651728112e-16,5
Glucose_day_75,100,0.18974159643807162,0.11490667454827322,5
Glucose_day_75,200,0.17600830625572178,0.028351344344106463,5
Glucose_day_75,300,0.18881521551533548,0.023230899631161515,5
Glucose_day_75,389,0.18236037195790883,3.973993651728112e-16,5
Glucagon_day_75,100,0.014711544193121994,0.021970874650541806,5
Glucagon_day_75,200,0.007522031379580696,0.0077888231789497745,5
Glucagon_day_75,300,0.025111608926708228,0.02936352009299904,5
Glucagon_day_75,389,0.01910046769348437,7.944124442562817e-16,5
all_species_day_76,100,0.33628555013275835,0.028263460091481875,5
all_species_day_76,200,0.4888167615715435,0.019173101261870194,5
all_species_day_76,300,0.5796585304317814,0.015931349402555924,5
all_species_day_76,389,0.6390208504706442,4.871083751574258e-16,5
FSH_day_76,100,0.04061152390626503,0.061294979562031955,5
FSH_day_76,200,0.041651517726153206,0.03983299244672657,5
FSH_day_76,300,0.036896159643816165,0.022029455141009503,5
FSH_day_76,389,0.04883700891621121,4.864778298943684e-16,5
PGF_day_76,100,0.14300812469373572,0.08119395756415643,5
PGF_day_76,200,0.14252081288913682,0.01255273589959928,5
PGF_day_76,300,0.1485523848234987,0.02374012359927743,5
PGF_day_76,389,0.15776264896032632,0.0,5
P4_day_76,100,0.2467075905121602,0.0708390512076977,5
P4_day_76,200,0.22485716639261727,0.041569187382681096,5
P4_day_76,300,0.2299965346620283,0.029658498033978485,5
P4_day_76,389,0.2500298999566752,9.730298868281309e-16,5
E2_day_76,100,0.1599745075326542,0.03956319226510971,5
E2_day_76,200,0.14026827835922492,0.012194178939827317,5
E2_day_76,300,0.19167446532660418,0.01975133176777924,5
E2_day_76,389,0.19812215393249116,3.973993651728112e-16,5
INH_day_76,100,0.1295232764867354,0.0700894741093645,5
INH_day_76,200,0.1528059810570337,0.03156515679819859,5
INH_day_76,300,0.18006392520821687,0.02917424730099909,5
INH_day_76,389,0.19901637783082435,4.865149434140654e-16,5
IGF1_day_76,100,0.05196167437568313,0.040653103905137176,5
IGF1_day_76,200,0.05297356276482699,0.028426400752092705,5
IGF1_day_76,300,0.041402128658024215,0.007850132882356009,5
IGF1_day_76,389,0.04708856221533857,9.729556597887369e-16,5
Insulin_day_76,100,0.31488433073323796,0.0323643239463769,5
Insulin_day_76,200,0.3191974435987747,0.028967304906132536,5
Insulin_day_76,300,0.338303917459932,0.030110178795609246,5
Insulin_day_76,389,0.35467284125124454,0.0,5
Glucose_day_76,100,0.15371331742350058,0.02885676437311013,5
Glucose_day_76,200,0.16184214781025547,0.011018543780759974,5
Glucose_day_76,300,0.1863739379564649,0.028707051004514327,5
Glucose_day_76,389,0.182360371957909,0.0,5
Glucagon_day_76,100,0.001180479354384012,0.0026396320824377153,5
Glucagon_day_76,200,0.008143427065372855,0.011863295828084238,5
Glucagon_day_76,300,0.019811730789219516,0.017847046859125575,5
Glucagon_day_76,389,0.01910046769348437,7.944124442562817e-16,5
all_species_day_77,100,0.3778702814316734,0.04910370914051055,5
all_species_day_77,200,0.5174250820475018,0.024351433182787596,5
all_species_day_77,300,0.5942008543975177,0.011576554780715434,5
all_species_day_77,389,0.6527527184279031,7.947987303456224e-16,5
FSH_day_77,100,0.13420041953517536,0.058881838059226456,5
FSH_day_77,200,0.17532426651016236,0.05382543536248873,5
FSH_day_77,300,0.1731733386798428,0.017033249166854517,5
FSH_day_77,389,0.18057873923330323,4.865149434140654e-16,5
PGF_day_77,100,0.047977507953435604,0.047729926211653506,5
PGF_day_77,200,0.08371927803137957,0.03391211697170664,5
PGF_day_77,300,0.04601776958713159,0.022853707219253484,5
PGF_day_77,389,0.04985583590560427,0.0,5
P4_day_77,100,0.18094876371280327,0.045429650655116095,5
P4_day_77,200,0.23697674127011936,0.027498959478157572,5
P4_day_77,300,0.2245756191008354,0.020423748446388,5
P4_day_77,389,0.2502081394990297,3.973993651728112e-16,5
E2_day_77,100,0.17720576844441743,0.04685979389669737,5
E2_day_77,200,0.17153069075998673,0.028823030878413838,5
E2_day_77,300,0.1873306023377145,0.022392751212882252,5
E2_day_77,389,0.1904024677642182,0.0,5
INH_day_77,100,0.13229706050740705,0.10590418080624908,5
INH_day_77,200,0.15611666538867547,0.040212539955588315,5
INH_day_77,300,0.16760862985457053,0.032211649585641745,5
INH_day_77,389,0.19029120084117376,4.865149434140654e-16,5
IGF1_day_77,100,0.02748349320930856,0.03668242655302308,5
IGF1_day_77,200,0.060413655359889164,0.039757929462633866,5
IGF1_day_77,300,0.02197739088858839,0.008500534836621774,5
IGF1_day_77,389,0.0443770641652792,0.0,5
Insulin_day_77,100,0.26097732405131424,0.06647285425910608,5
Insulin_day_77,200,0.34350062532874154,0.030422483918705497,5
Insulin_day_77,300,0.3416485304574858,0.015915015504244644,5
Insulin_day_77,389,0.35467284125124454,0.0,5
Glucose_day_77,100,0.19370993697656616,0.05724924832015701,5
Glucose_day_77,200,0.16654210742770098,0.051445198585438605,5
Glucose_day_77,300,0.17384156495639652,0.021961847365157123,5
Glucose_day_77,389,0.182360371957909,0.0,5
Glucagon_day_77,100,0.004414784948635742,0.009871759251192436,5
Glucagon_day_77,200,0.02509775523778579,0.016733068966154407,5
Glucagon_day_77,300,0.015432607315135627,0.020840671502128014,5
Glucagon_day_77,389,0.019100467693484013,9.729510204107512e-16,5
all_species_day_78,100,0.3494695104461464,0.038480709255115486,5
all_species_day_78,200,0.4720358879474791,0.028476682917662713,5
all_species_day_78,300,0.5826843572922094,0.0052073504448409795,5
all_species_day_78,389,0.6287851405766528,4.871083751574258e-16,5
FSH_day_78,100,0.1680344344241668,0.05278767518152121,5
FSH_day_78,200,0.16898158263826027,0.03194516581178002,5
FSH_day_78,300,0.1747332227859383,0.028991239383797735,5
FSH_day_78,389,0.20495669021895146,0.0,5
