target_value,density,curve
0.5024799924919994,62.455227359638286,Prior
0.5024911575469495,58.05482163239269,Prior
0.5025023226018996,53.77715559603356,Prior
0.5025134876568498,49.63883964817157,Prior
0.5025246527117999,45.65460354234411,Prior
0.50253581776675,41.8371448076175,Prior
0.5025469828217001,38.19703002361751,Prior
0.5025581478766502,34.742646681016645,Prior
0.5025693129316003,31.480202118667986,Prior
0.5025804779865505,28.413765091480187,Prior
0.5025916430415006,25.54534488180518,Prior
0.5026028080964507,22.875002490971873,Prior
0.5026139731514008,20.400988303330767,Prior
0.5026251382063509,18.119900659506015,Prior
0.502636303261301,16.026859967194028,Prior
0.5026474683162512,14.115693275113683,Prior
0.5026586333712013,12.379124607539879,Prior
0.5026697984261514,10.80896677279124,Prior
0.5026809634811016,9.396310801030646,Prior
0.5026921285360516,8.131709620264816,Prior
0.5027032935910017,7.005353036386846,Prior
0.5027144586459519,6.007231539446428,Prior
0.502725623700902,5.127286910721632,Prior
0.5027367887558521,4.355548053522447,Prior
0.5027479538108023,3.682250911215335,Prior
0.5027591188657523,3.0979417663571973,Prior
0.5027702839207024,2.5935636295311015,Prior
0.5027814489756526,2.160525819321444,Prior
0.5027926140306027,1.7907571978621113,Prior
0.4972212516104937,0.11849734277775123,"All species, day 88"
0.4972324166654438,0.15829039556412017,"All species, day 88"
0.4972435817203939,0.21016863543528275,"All species, day 88"
0.49725474677534404,0.2773616754758495,"All species, day 88"
0.49726591183029417,0.36382133969187214,"All species, day 88"
0.49727707688524425,0.4743415292811048,"All species, day 88"
0.4972882419401944,0.6146864163750417,"All species, day 88"
0.4972994069951445,0.7917241822968482,"All species, day 88"
0.49731057205009466,1.0135623915339895,"All species, day 88"
0.49732173710504474,1.2896798431224747,"All species, day 88"
0.49733290215999487,1.631048409280494,"All species, day 88"
0.497344067214945,2.0502370159616796,"All species, day 88"
0.4973552322698951,2.5614886194653246,"All species, day 88"
0.4973663973248452,3.180759883071404,"All species, day 88"
0.49737756237979536,3.92571236964692,"All species, day 88"
0.49738872743474544,4.815643563791837,"All species, day 88"
0.49739989248969557,5.871346049002197,"All species, day 88"
0.4974110575446457,7.1148838177875735,"All species, day 88"
0.49742222259959584,8.569276099207142,"All species, day 88"
0.4974333876545459,10.258081337514437,"All species, day 88"
0.49744455270949606,12.204877100897864,"All species, day 88"
0.4974557177644462,14.43263574445828,"All species, day 88"
0.49746688281939627,16.963000542915385,"All species, day 88"
0.4974780478743464,19.815472623360346,"All species, day 88"
0.49748921292929654,23.00652517378029,"All species, day 88"
0.4975003779842466,26.548667814433237,"All species, day 88"
0.49751154303919676,30.44949036472564,"All species, day 88"
0.4975227080941469,34.71072113485631,"All species, day 88"
0.497533873149097,39.32733990051674,"All species, day 88"
0.4975450382040471,44.28678944889364,"All species, day 88"
0.49755620325899724,49.56833160443199,"All species, day 88"
0.4975673683139474,55.142593591625854,"All species, day 88"
0.49757853336889746,60.971348187263594,"All species, day 88"
0.4975896984238476,67.00756619188353,"All species, day 88"
0.49760086347879773,73.19577227815702,"All species, day 88"
0.4976120285337478,79.47272538409088,"All species, day 88"
0.49762319358869794,85.76843280149808,"All species, day 88"
0.4976343586436481,92.00749342371212,"All species, day 88"
0.49764552369859816,98.11075086380146,"All species, day 88"
0.4976566887535483,103.9972220538715,"All species, day 88"
0.49766785380849843,109.58625228995123,"All species, day 88"
0.49767901886344856,114.79983432578788,"All species, day 88"
0.49769018391839864,119.56501784686408,"All species, day 88"
0.4977013489733488,123.81632720474195,"All species, day 88"
0.4977125140282989,127.49810025395583,"All species, day 88"
0.497723679083249,130.56665993066156,"All species, day 88"
0.49773484413819913,132.99223304756714,"All species, day 88"
0.49774600919314926,134.7605376307496,"All species, day 88"
0.49775717424809934,135.8739707297213,"All species, day 88"
0.4977683393030495,136.3523425097307,"All species, day 88"
0.4977795043579996,136.233118912736,"All species, day 88"
0.4977906694129497,135.57115342836013,"All species, day 88"
0.49780183446789983,134.43790763282374,"All species, day 88"
0.49781299952284996,132.92017918378536,"All species, day 88"
0.4978241645778001,131.11837397921866,"All species, day 88"
0.4978353296327502,129.14437536171562,"All species, day 88"
0.4978464946877003,127.1190768704605,"All species, day 88"
0.49785765974265045,125.16965557713363,"All species, day 88"
0.49786882479760053,123.42667014578376,"All species, day 88"
0.49787998985255066,122.0210712890623,"All species, day 88"
0.4978911549075008,121.08121230406927,"All species, day 88"
0.4979023199624509,120.72994408490483,"All species, day 88"
0.497913485017401,121.08187279500716,"All species, day 88"
0.49792465007235115,122.24084971609773,"All species, day 88"
0.4979358151273013,124.2977522189379,"All species, day 88"
0.49794698018225136,127.32860290234456,"All species, day 88"
0.4979581452372015,131.3930612977633,"All species, day 88"
0.49796931029215163,136.53330968393976,"All species, day 88"
0.4979804753471017,142.77334199804994,"All species, day 88"
0.49799164040205185,150.11865299729993,"All species, day 88"
0.498002805457002,158.55631408036803,"All species, day 88"
0.49801397051195206,168.0554128095181,"All species, day 88"
0.4980251355669022,178.56782539153045,"All species, day 88"
0.49803630062185233,190.02928532134854,"All species, day 88"
0.4980474656768024,202.36070713786245,"All species, day 88"
0.49805863073175255,215.46972178255606,"All species, day 88"
0.4980697957867027,229.25237932336614,"All species, day 88"
0.4980809608416528,243.59497567159832,"All species, day 88"
0.4980921258966029,258.37596216799005,"All species, day 88"
0.49810329095155303,273.46790028515636,"All species, day 88"
0.49811445600650317,288.7394278584313,"All species, day 88"
0.49812562106145325,304.05720786279835,"All species, day 88"
0.4981367861164034,319.28783541107697,"All species, day 88"
0.4981479511713535,334.2996829912424,"All species, day 88"
0.4981591162263036,348.9646676522734,"All species, day 88"
0.49817028128125374,363.15992661279387,"All species, day 88"
0.49818144633620387,376.76938943844686,"All species, day 88"
0.498192611391154,389.68523545866776,"All species, day 88"
0.4982037764461041,401.8092245442967,"All species, day 88"
0.4982149415010542,413.05388796722394,"All species, day 88"
0.49822610655600436,423.3435641395252,"All species, day 88"
0.49823727161095444,432.61526202043746,"All species, day 88"
0.49824843666590457,440.8193333629241,"All species, day 88"
0.4982596017208547,447.9199342449862,"All species, day 88"
0.4982707667758048,453.8952569361105,"All species, day 88"
0.4982819318307549,458.73751542436867,"All species, day 88"
0.49829309688570506,462.4526720725323,"All species, day 88"
0.49830426194065514,465.05989889263077,"All species, day 88"
0.49831542699560527,466.5907746403029,"All species, day 88"
0.4983265920505554,467.0882279572308,"All species, day 88"
0.49833775710550554,466.605246583802,"All species, day 88"
0.4983489221604556,465.2033825548507,"All species, day 88"
0.49836008721540576,462.95109254760825,"All species, day 88"
0.4983712522703559,459.9219604458972,"All species, day 88"
0.49838241732530597,456.19285506976667,"All species, day 88"
0.4983935823802561,451.84207939086986,"All species, day 88"
0.49840474743520624,446.94756810141496,"All species, day 88"
0.4984159124901563,441.5851880466564,"All species, day 88"
0.49842707754510646,435.8271909268825,"All species, day 88"
0.4984382426000566,429.7408602042384,"All species, day 88"
0.49844940765500667,423.387384877824,"All species, day 88"
0.4984605727099568,416.8209824143631,"All species, day 88"
0.49847173776490694,410.08828239286487,"All species, day 88"
0.4984829028198571,403.2279720776838,"All species, day 88"
0.49849406787480716,396.2706958306102,"All species, day 88"
0.4985052329297573,389.2391925116411,"All species, day 88"
0.4985163979847074,382.1486491237489,"All species, day 88"
0.4985275630396575,375.00724503882253,"All species, day 88"
0.49853872809460764,367.81685911572276,"All species, day 88"
0.4985498931495578,360.57391161989295,"All species, day 88"
0.49856105820450786,353.27031368261396,"All species, day 88"
0.498572223259458,345.8944986322022,"All species, day 88"
0.4985833883144081,338.4325114094489,"All species, day 88"
0.49859455336935826,330.869134018469,"All species, day 88"
0.49860571842430834,323.1890262404353,"All species, day 88"
0.4986168834792585,315.3778614589829,"All species, day 88"
0.4986280485342086,307.4234373824009,"All species, day 88"
0.4986392135891587,299.31674081036385,"All species, day 88"
0.4986503786441088,291.0529446289888,"All species, day 88"
0.49866154369905896,282.6323142551712,"All species, day 88"
0.49867270875400904,274.0610001602603,"All species, day 88"
0.4986838738089592,265.35169324614026,"All species, day 88"
0.4986950388639093,256.5241210170532,"All species, day 88"
0.4987062039188594,247.6053648814744,"All species, day 88"
