candidate,n_samples,mi_mean_nats,mi_sd_nats,n_repeats
P4_day_59,6000,0.2644290950976134,0.004225904133770554,20
P4_day_59,7874,0.26452546411106315,3.978582266107461e-16,20
E2_day_59,500,0.08858616333059444,0.03533535026446206,20
E2_day_59,1000,0.09873948259345733,0.01695992192925329,20
E2_day_59,2000,0.10801447757111422,0.013168695342264771,20
E2_day_59,4000,0.10155321873068601,0.008020762470315034,20
E2_day_59,6000,0.10407054134153863,0.007345227022985558,20
E2_day_59,7874,0.10550949682374489,1.272493931401504e-15,20
INH_day_59,500,0.2607380566636946,0.03806157743793458,20
INH_day_59,1000,0.2683534769563301,0.01996975211743475,20
INH_day_59,2000,0.26774172260940726,0.016006498315550052,20
INH_day_59,4000,0.2678716933374897,0.010222396775284347,20
INH_day_59,6000,0.2675774710322078,0.0064601210636688845,20
INH_day_59,7874,0.268643187345884,1.0937394771025926e-15,20
IGF1_day_59,500,0.005701506971711812,0.01387785898190338,20
IGF1_day_59,1000,0.004034198670329836,0.007162433088258631,20
IGF1_day_59,2000,0.0036462079437177943,0.00585090631626956,20
IGF1_day_59,4000,0.0020941279233295694,0.003308683390038827,20
IGF1_day_59,6000,0.0007929069035031766,0.00246267414990604,20
IGF1_day_59,7874,0.0,0.0,20
Insulin_day_59,500,0.4001830498073698,0.035822462045197026,20
Insulin_day_59,1000,0.40203855462356525,0.02828035002583486,20
Insulin_day_59,2000,0.40618160667750375,0.012237394440471604,20
Insulin_day_59,4000,0.4069110643667434,0.011732314766141028,20
Insulin_day_59,6000,0.40430606499752136,0.00772152506438496,20
Insulin_day_59,7874,0.4023960186654064,3.978582266107461e-16,20
Glucose_day_59,500,0.2775972753644405,0.03407730356813229,20
Glucose_day_59,1000,0.2762012175461446,0.025686356171879154,20
Glucose_day_59,2000,0.28546615161946914,0.014941231961500146,20
Glucose_day_59,4000,0.2880324810656044,0.011037520715135238,20
Glucose_day_59,6000,0.2872214944607828,0.005610966594133994,20
Glucose_day_59,7874,0.28710024392135436,7.8916723523882e-16,20
Glucagon_day_59,500,0.011460820844233366,0.01309416826150693,20
Glucagon_day_59,1000,0.017570395025187403,0.019429729404141744,20
Glucagon_day_59,2000,0.016806980861696807,0.010917697641940081,20
Glucagon_day_59,4000,0.018719553496246367,0.009230539344564205,20
Glucagon_day_59,6000,0.023708126300756936,0.004417178779932654,20
Glucagon_day_59,7874,0.020388761599121084,1.2191726902744792e-15,20
all_species_day_60,500,0.8377962377186016,0.013992103238545673,20
all_species_day_60,1000,0.9669079458118146,0.011887436617602692,20
all_species_day_60,2000,1.0846230596446351,0.006909180253359548,20
all_species_day_60,4000,1.1907989995725181,0.00576146245926531,20
all_species_day_60,6000,1.2494316337355005,0.0029455257499775476,20
all_species_day_60,7874,1.2879235028489506,1.0972925112919225e-15,20
FSH_day_60,500,0.19772126246050975,0.03952303387327511,20
FSH_day_60,1000,0.20895630654710518,0.02592305356567215,20
FSH_day_60,2000,0.21141417229111079,0.023750901278141372,20
FSH_day_60,4000,0.2075173785260734,0.009164488498532929,20
FSH_day_60,6000,0.20533387984921347,0.004886999340933487,20
FSH_day_60,7874,0.20624154980753123,5.468697385512963e-16,20
PGF_day_60,500,0.1851842630047781,0.03609408609670392,20
PGF_day_60,1000,0.18938419745222984,0.016459510019864437,20
PGF_day_60,2000,0.1981145995774642,0.015888402180628244,20
PGF_day_60,4000,0.19314748685983157,0.01017692762148351,20
PGF_day_60,6000,0.19161986562501054,0.006088190923209626,20
PGF_day_60,7874,0.19150027343034717,9.067020116582793e-16,20
P4_day_60,500,0.19494053799550598,0.04042496313870034,20
P4_day_60,1000,0.2114262411532229,0.018426561690129295,20
P4_day_60,2000,0.21516752615305207,0.01727686875712215,20
P4_day_60,4000,0.21497526342147272,0.008684001113750657,20
P4_day_60,6000,0.21972410185318525,0.006333495514748271,20
P4_day_60,7874,0.22065878451945659,8.929134622586613e-16,20
E2_day_60,500,0.1696269222189443,0.028615969512814733,20
E2_day_60,1000,0.17716005229213705,0.021409523523991114,20
E2_day_60,2000,0.1648247959677433,0.013887007165451982,20
E2_day_60,4000,0.16281059031653192,0.008400770165628318,20
E2_day_60,6000,0.16499019804081536,0.0045540561807801225,20
