admissible,penalty,min_correlation,max_average_difference,max_norm_difference,worst_species
True,0.0,0.9435392357496769,0.28060096080383534,0.03844316436021861,FSH
True,0.0,0.9917227721460026,0.13213522495825808,0.03621817882295945,FSH
True,0.0,0.9997555459309997,0.021743637442889378,0.012739916936968326,FSH
False,0.08236827362546123,0.9694649766913835,0.3286998734536341,0.18484742721831138,PGF
False,0.9328960073521386,0.8829714449957193,0.39658654188613124,0.05626091270334055,PGF
False,0.0008897458505165834,0.9726208218640118,0.30298286079211983,0.1720644816399196,PGF
False,0.023152628506271762,0.969457997074182,0.3152159878109414,0.14322684854550255,PGF
True,0.0,0.9936160221872133,0.09151940100350352,0.01703689335430832,FSH
True,0.0,0.9835970380644213,0.2082779060462047,0.11730439265130846,FSH
True,0.0,0.9904056931785413,0.14998572387157744,0.07348189659494998,FSH
True,0.0,0.9775432903992398,0.23491309850564307,0.08869182650286758,FSH
False,0.17015648888900362,0.9679873695041088,0.3412500289562327,0.17526942606548757,PGF
True,0.0,0.9998505150042651,0.02737571353891773,0.022901505270825344,FSH
True,0.0,0.9888403849640388,0.16243563600624755,0.049572603054367954,FSH
False,0.07730996767365511,0.9162303410355637,0.32780467005264674,0.030071469424090554,PGF
True,0.0,0.9797969875992973,0.22776921265793604,0.09876770172863303,FSH
True,0.0,0.9760241017652457,0.24032207480048035,0.07484195701980727,FSH
True,0.0,0.9420633483818238,0.2686009190161909,0.027958735028937715,FSH
True,0.0,0.9776028903761491,0.2546923637872337,0.13619656249681758,FSH
True,0.0,0.9862535063753712,0.1812011204124653,0.08290935555180189,FSH
True,0.0,0.9723218709426714,0.28035888602478365,0.12719318626474554,FSH
False,0.39902410051684745,0.8956688802483056,0.3631683544598755,0.08072280908285481,PGF
True,0.0,0.9998537511313682,0.025208185068076937,0.019418773799588198,FSH
True,0.0,0.9842666228203257,0.21485878571956485,0.12480880431095774,FSH
False,0.379215234639329,0.9540457870088861,0.361580454256146,0.16894852496145685,PGF
True,0.0,0.9785227448699195,0.25016939936674365,0.13112164981220534,FSH
False,0.12180243205521397,0.9693474798579487,0.3349002051649004,0.2083467866212525,PGF
True,0.0,0.9874220412763238,0.1620775479550921,0.06882394791627418,FSH
True,0.0,0.9955352693563412,0.08811540051598536,0.03827938281616644,FSH
True,0.0,0.9820085941853511,0.21872309343958693,0.0993380976944218,FSH
False,0.09602413045399076,0.9113384767564575,0.3309877605602584,0.03729729020406247,PGF
True,0.0,0.9935388510612666,0.11202550359538277,0.0291841863934375,FSH
True,0.0,0.9680678171637072,0.2093833289098436,0.02705390046314716,FSH
True,0.0,0.9950069072187481,0.10352355494763822,0.04711846429726532,FSH
True,0.0,0.9787532464736398,0.24371026669094936,0.12644399669077822,FSH
True,0.0,0.9946763621545825,0.10143375777173254,0.03735765151988656,FSH
True,0.0,0.955457347644725,0.24356001470643338,0.013750702053322532,FSH
False,2.81597092864216,0.8487548988557032,0.4678085495033599,0.07258884867551464,PGF
False,0.9604474231238311,0.8792814469306494,0.39800241951726656,0.07501990315253385,PGF
True,0.0,0.9908949911397765,0.12799263527228322,0.032126311745619765,FSH
True,0.0,0.9865437336940426,0.18482389896243395,0.09179428457014356,FSH
False,0.0028187281622857937,0.969473212298374,0.30530916957940296,0.13680057613045887,PGF
True,0.0,0.9292833498806699,0.2977477174094134,0.033644132967610534,FSH
False,0.4256283576969271,0.8960969382831292,0.36524019908744354,0.054247971885520274,PGF
False,0.032188160488535796,0.9217353259916317,0.31794105919073223,0.027536186323320205,PGF
True,0.0,0.9949832624098752,0.09726853274976235,0.041429598438003715,FSH
True,0.0,0.9765313780668485,0.24515428972218398,0.11307135186828102,FSH
True,0.0,0.9904164753127366,0.10896771320191531,0.012204193913741125,FSH
True,0.0,0.993514545096569,0.10959567653570017,0.039554444809546,FSH
False,3.978572101565124,0.8355084367972193,0.4994635831816205,0.08313391739810316,PGF
True,0.0,0.9998219397480417,0.02168738507322467,0.016355406420215258,FSH
True,0.0,0.9945813048204918,0.10452187549625397,0.03844839062079453,FSH
